Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
phoenix dui attorneys,0.89,4400,-,3600,3600,2900,2900,2900,2900,4400,5400,4400,4400,2400,-,-,$58.79,-,3600
dui attorney orlando,0.92,590,-,880,590,880,720,590,480,480,590,480,590,390,-,-,$0.00,-,590
oakland dui,0.91,2900,-,1600,4400,2900,1000,1300,1300,1000,3600,4400,4400,3600,-,-,$27.03,-,2900
columbus dui,0.65,5400,-,2900,2400,2900,5400,6600,5400,6600,6600,4400,4400,4400,-,-,$19.75,-,5400
beat a dui,0.45,2400,-,1900,1900,1900,2400,2400,1900,1600,1900,1900,1900,1900,-,-,$2.96,-,1900
dwi,0.44,673000,-,246000,246000,246000,246000,201000,201000,201000,201000,201000,201000,165000,-,-,$14.78,-,201000
dui lawyer chicago,0.91,1600,-,1900,1900,1600,1600,1600,1600,1300,1600,1300,1900,1300,-,-,$0.00,-,1600
bay area dui lawyer,0.95,1600,-,1300,2900,1600,590,590,720,590,1900,2400,2400,2400,-,-,$18.00,-,1600
ca dui penalties,0.67,1900,-,2400,2400,2400,1900,1900,1900,1900,2400,1900,2400,1900,-,-,$16.80,-,1900
dui lawyer new york,0.65,9900,-,8100,12100,9900,9900,12100,14800,5400,6600,6600,6600,5400,-,-,$0.00,-,8100
dui probation,0.26,5400,-,5400,5400,5400,5400,5400,5400,5400,5400,4400,5400,4400,-,-,$3.02,-,5400
kansas city dui attorney,0.86,480,-,590,480,590,390,390,480,480,480,390,480,390,-,-,$23.56,-,480
dui denver,0.81,4400,-,5400,4400,4400,4400,4400,4400,3600,3600,3600,3600,3600,-,-,$16.09,-,4400
beat dui,0.45,2400,-,1900,1900,1900,2400,2400,1900,1600,1900,1900,1900,1900,-,-,$4.09,-,1900
washington state dui penalties,0.77,320,-,320,320,320,210,260,260,320,390,390,260,170,-,-,$6.54,-,260
dui in san diego,0.75,9900,-,12100,9900,9900,9900,8100,9900,8100,9900,8100,6600,6600,-,-,$25.15,-,8100
jacksonville dui attorney,0.9,720,-,880,720,720,590,1000,590,590,880,880,720,590,-,-,$18.06,-,720
fresno dui attorney,0.8,720,-,590,590,720,480,720,720,390,720,480,880,1000,-,-,$27.76,-,590
online dui school,0.81,590,-,720,720,480,590,590,590,590,590,590,720,590,-,-,$5.67,-,590
riverside dui lawyer,0.86,1900,-,2400,1900,1600,1300,1600,1600,1300,1000,1000,1300,1000,-,-,$20.67,-,1600
va dui laws,0.66,590,-,590,590,590,480,590,480,390,390,390,590,390,-,-,$6.05,-,480
az dui mug shots,0.53,720,-,720,720,720,880,720,720,590,590,590,480,590,-,-,$0.05,-,720
tempe dui attorney,0.92,720,-,880,1300,720,480,590,480,590,720,720,720,480,-,-,$55.29,-,720
fort lauderdale dui attorney,0.91,880,-,1000,720,880,590,880,590,590,720,880,880,720,-,-,$55.96,-,880
Keyword,Competition,Global Monthly Searches,Jan 2011,Dec 2010,Nov 2010,Oct 2010,Sep 2010,Aug 2010,Jul 2010,Jun 2010,May 2010,Apr 2010,Mar 2010,Feb 2010,Ad Share,Search Share,Estimated Avg. CPC,Extracted From Webpage,Local Monthly Searches
lawsuit,0.14,1500000,-,1220000,1500000,1500000,1500000,1220000,1220000,1220000,1220000,1220000,1500000,1220000,-,-,$5.14,-,1220000
civil lawsuit,0.29,18100,-,18100,18100,18100,18100,18100,14800,14800,18100,18100,18100,14800,-,-,$1.30,-,18100
lawsuits,0.2,550000,-,450000,450000,550000,450000,450000,450000,368000,450000,450000,550000,450000,-,-,$4.42,-,450000
class action lawsuits,0.19,135000,-,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,110000,-,-,$1.86,-,135000
class action lawsuit,0.15,110000,-,90500,110000,110000,90500,110000,110000,110000,110000,110000,110000,90500,-,-,$2.19,-,110000
lawsuit search,0.42,3600,-,4400,5400,4400,4400,2400,2400,2400,2400,2900,2900,1900,-,-,$0.71,-,2900
airborne lawsuit,0.11,720,-,720,720,720,590,260,260,260,480,590,880,1300,-,-,$0.05,-,720
litigation,0.26,550000,-,368000,368000,368000,368000,368000,368000,368000,368000,368000,368000,301000,-,-,$5.19,-,368000
class action lawsuits list,0.43,3600,-,4400,3600,2900,2900,2900,2900,2900,3600,4400,3600,2900,-,-,$0.05,-,3600
lawsuit funding,0.74,8100,-,8100,8100,9900,8100,6600,5400,8100,5400,5400,5400,3600,-,-,$14.20,-,6600
lawsuit settlements,0.32,33100,-,33100,33100,33100,27100,33100,33100,33100,33100,33100,33100,27100,-,-,$6.58,-,33100
lawsuit loans,0.75,4400,-,3600,3600,4400,3600,4400,3600,4400,3600,3600,3600,2900,-,-,$22.43,-,3600
lawsuit loan,0.57,5400,-,6600,8100,8100,6600,5400,4400,4400,4400,4400,4400,2900,-,-,$12.75,-,5400
medical lawsuits,0.45,8100,-,5400,8100,8100,8100,6600,6600,6600,8100,9900,9900,8100,-,-,$4.72,-,8100
lawsuit lawyers,0.73,2400,-,1900,1900,1900,1900,2400,1900,1900,1600,1600,1900,1600,-,-,$3.79,-,1900
personal injury lawsuit,0.57,6600,-,3600,6600,9900,6600,6600,5400,5400,5400,5400,4400,4400,-,-,$13.37,-,5400
countrywide lawsuit,0.2,3600,-,1300,1600,2900,2400,2900,2400,4400,8100,5400,2400,4400,-,-,$3.87,-,3600
how to file a lawsuit,0.37,9900,-,9900,9900,9900,9900,9900,9900,9900,8100,8100,9900,8100,-,-,$1.17,-,9900
defamation of character lawsuit,0.36,2400,-,2400,2900,2400,1900,1900,2400,2400,2400,2400,2400,1600,-,-,$1.36,-,2400
frivolous lawsuits,0.09,8100,-,8100,9900,9900,8100,6600,5400,5400,8100,9900,9900,8100,-,-,$0.89,-,8100
lawsuit advance,0.7,5400,-,6600,8100,6600,6600,3600,2900,5400,2900,2900,2900,2400,-,-,$14.11,-,4400
civil lawsuits,0.26,6600,-,5400,6600,6600,6600,5400,4400,5400,5400,6600,6600,5400,-,-,$1.33,-,5400
malpractice lawsuits,0.5,14800,-,9900,12100,14800,14800,12100,12100,12100,22200,27100,18100,12100,-,-,$4.32,-,14800
medical malpractice lawsuit,0.52,2900,-,1900,1900,1900,1900,1900,2400,2400,4400,4400,3600,2400,-,-,$7.76,-,2900
malpractice lawsuit,0.47,6600,-,5400,5400,5400,5400,5400,5400,5400,9900,12100,8100,5400,-,-,$6.92,-,6600
reglan lawsuit,0.67,3600,-,2400,2400,2400,2900,3600,2900,3600,3600,4400,4400,4400,-,-,$0.05,-,3600
lawsuit financing,0.58,1300,-,2400,2900,3600,1900,480,390,590,390,390,720,320,-,-,$13.95,-,1300
lawsuit lawyer,0.52,3600,-,3600,3600,3600,3600,3600,2900,3600,3600,2900,2900,2400,-,-,$20.86,-,2900
wrongful death lawsuit,0.53,4400,-,3600,4400,4400,4400,4400,4400,4400,4400,5400,5400,4400,-,-,$14.48,-,4400
injury lawsuit,0.55,12100,-,8100,9900,14800,12100,14800,9900,9900,9900,9900,9900,8100,-,-,$9.58,-,12100
lawsuit attorney,0.37,5400,-,5400,5400,6600,5400,5400,5400,5400,5400,6600,6600,3600,-,-,$11.75,-,5400
medical malpractice lawsuits,0.56,14800,-,9900,12100,14800,14800,12100,12100,9900,14800,18100,14800,12100,-,-,$0.00,-,14800
lawsuit cash advance,0.72,2400,-,2400,2400,2900,2900,1900,1600,2400,1900,1900,1900,1600,-,-,$17.45,-,1900
lawsuit attorneys,0.66,1900,-,1900,1900,1900,1900,1900,1900,1600,1600,1900,2400,1600,-,-,$6.75,-,1900
lawsuit settlement,0.26,22200,-,22200,22200,22200,22200,22200,18100,22200,18100,18100,22200,18100,-,-,$16.29,-,22200
certainteed lawsuit,0.15,4400,-,1000,1900,2900,3600,4400,4400,8100,6600,6600,9900,6600,-,-,$0.05,-,4400
lawn mower lawsuit,0.09,3600,-,480,720,880,1000,3600,2400,4400,14800,14800,91,110,-,-,$0.05,-,3600
lawsuit cash,0.62,5400,-,6600,6600,8100,6600,3600,2900,4400,2900,3600,4400,2900,-,-,$17.45,-,4400
mesothelioma lawsuit,0.77,4400,-,3600,3600,3600,2400,2900,2400,3600,2900,2400,8100,1900,-,-,$40.96,-,3600
asbestos lawsuits,0.79,5400,-,3600,4400,3600,2900,4400,3600,4400,4400,3600,3600,2900,-,-,$67.31,-,3600
mesothelioma lawsuits,0.79,5400,-,4400,5400,4400,3600,3600,3600,4400,3600,2900,8100,2400,-,-,$98.43,-,4400
asbestos lawsuit,0.78,3600,-,2900,3600,2900,2400,3600,2900,3600,2900,2400,2900,2400,-,-,$38.24,-,2900
wrongful termination lawsuit,0.47,1900,-,1300,1600,1600,1600,1600,1600,1600,1900,1900,2400,1900,-,-,$1.51,-,1900
negligence lawsuit,0.3,2400,-,2400,2900,3600,2400,1300,1300,1300,1600,2400,1900,1600,-,-,$2.86,-,1900
class action lawsuit attorneys,0.6,720,-,720,720,720,720,720,880,720,720,880,880,720,-,-,$4.02,-,720
lawn mower class action lawsuit,0.09,2900,-,390,590,720,880,2900,1900,3600,9900,14800,0,0,-,-,$0.05,-,2900
filing a lawsuit,0.27,6600,-,6600,6600,6600,8100,6600,6600,6600,6600,6600,8100,5400,-,-,$2.40,-,6600
lawsuit money,0.22,6600,-,9900,9900,9900,6600,5400,4400,4400,4400,5400,4400,4400,-,-,$13.12,-,6600
chinese drywall lawsuit,0.29,1300,-,210,260,320,590,880,1600,2400,1900,1600,2900,2400,-,-,$0.05,-,1300
age discrimination lawsuits,0.29,2400,-,1900,1900,1900,1600,1900,1900,2400,2400,2400,2400,1900,-,-,$1.88,-,1900
lawsuit funding companies,0.86,320,-,320,260,320,320,320,320,320,320,320,390,170,-,-,$15.55,-,320
discrimination lawsuits,0.29,8100,-,6600,8100,8100,8100,6600,6600,8100,8100,9900,9900,8100,-,-,$0.61,-,8100
slip and fall lawsuits,0.46,2400,-,2900,4400,5400,2900,1900,1600,1600,1300,1300,1600,1600,-,-,$9.80,-,2400
lawsuit settlement loans,0.82,720,-,590,590,480,720,590,590,880,480,590,590,480,-,-,$37.41,-,590
lawnmower class action lawsuit,0.09,2900,-,390,590,720,880,2900,1600,3600,9900,14800,0,0,-,-,$0.05,-,2900
lawsuit advance funding,0.82,320,-,260,320,320,320,480,390,480,260,260,390,260,-,-,$7.29,-,320
medical lawsuit,0.31,8100,-,8100,8100,8100,8100,8100,8100,6600,9900,12100,9900,6600,-,-,$6.92,-,8100
product liability lawsuits,0.3,1900,-,1600,2400,2400,1300,1000,1300,1300,1300,1900,1900,1600,-,-,$5.56,-,1600
predatory lending lawsuits,0.54,880,-,720,880,1000,720,880,880,1000,1000,1000,1000,880,-,-,$0.05,-,880
stupid lawsuits,0.08,1600,-,1300,1300,1300,1000,880,880,1000,1000,1300,1600,1000,-,-,$0.52,-,1300
retaliation lawsuits,0.21,1900,-,1900,1600,1900,1900,1600,1900,1900,1900,1900,1900,1900,-,-,$1.33,-,1900
slander lawsuit,0.31,1600,-,1000,1300,1300,1300,1000,1300,1300,1300,1600,1600,1600,-,-,$1.34,-,1300
levaquin lawsuit,0.35,3600,-,3600,1900,2400,2400,2400,2900,3600,3600,3600,4400,4400,-,-,$0.05,-,3600
car accident lawsuit,0.63,3600,-,3600,3600,4400,4400,4400,2900,2900,2400,2400,2400,1600,-,-,$5.58,-,2900
class action lawsuits 2009,0.14,1900,-,390,320,390,480,880,1000,1900,3600,2900,2900,3600,-,-,$0.05,-,1900
vioxx lawsuit,0.08,1900,-,880,1000,1600,1300,880,1300,1600,1600,1000,880,880,-,-,$2.19,-,1000
countrywide class action lawsuit,0.2,1600,-,480,590,1000,1000,1000,880,1900,3600,2400,720,1900,-,-,$0.05,-,1300
pre settlement lawsuit funding,0.77,320,-,260,260,260,260,320,320,390,170,260,320,260,-,-,$17.86,-,260
personal injury lawsuits,0.62,9900,-,5400,8100,14800,9900,12100,8100,8100,8100,8100,8100,6600,-,-,$10.70,-,8100
countrywide lawsuit settlement,0.25,480,-,210,170,320,260,210,170,720,1300,720,480,1300,-,-,$0.05,-,480
lawsuit settlement funding,0.77,720,-,590,720,720,590,590,590,720,720,720,720,480,-,-,$11.23,-,590
how to file a class action lawsuit,0.45,720,-,720,720,720,720,720,720,590,720,720,1000,720,-,-,$2.10,-,720
auto accident lawsuit,0.71,2400,-,1600,2400,3600,3600,3600,1900,1900,1600,1600,1300,880,-,-,$7.79,-,1900
rip off report lawsuit,0.35,390,-,110,170,170,210,170,140,390,390,390,480,590,-,-,$0.05,-,320
class action lawsuit information,0.34,390,-,140,140,140,210,210,320,480,590,590,720,590,-,-,$0.05,-,390
yaz lawsuits,0.66,8100,-,2900,4400,3600,3600,5400,6600,6600,8100,8100,12100,14800,-,-,$0.05,-,8100
black farmers lawsuit,0.17,1900,-,2400,1600,880,1000,1000,1600,1900,2900,2900,3600,2900,-,-,$0.05,-,1900
find lawsuits,0.43,1000,-,1000,1000,1000,1300,1000,1000,1000,1000,1300,1000,1000,-,-,$1.22,-,1000
asbestos mesothelioma lawsuit,0.72,1000,-,590,880,880,590,1000,880,1000,720,480,590,480,-,-,$43.98,-,720
accident lawsuit,0.63,12100,-,8100,9900,14800,18100,14800,9900,9900,8100,8100,8100,6600,-,-,$6.18,-,9900
medical lawsuits cases,0.57,1000,-,590,880,1000,1000,720,590,720,1000,1600,1000,880,-,-,$0.05,-,880
black farmers class action lawsuit,0.16,720,-,590,390,210,170,390,480,720,1000,1300,1600,1300,-,-,$0.05,-,720
loans for lawsuits,0.63,880,-,880,880,880,880,1000,880,1000,720,720,720,590,-,-,$14.73,-,880
lawsuit advances,0.82,480,-,480,390,480,590,480,480,590,390,480,480,390,-,-,$16.83,-,480
morgan keegan lawsuit,0.31,480,-,260,210,320,480,720,590,390,590,1300,260,390,-,-,$0.05,-,480
asbestos exposure lawsuits,0.86,170,-,58,73,110,73,140,140,210,140,140,170,140,-,-,$0.05,-,140
medical malpractice lawsuit cases,0.48,1000,-,590,1000,880,1000,720,720,590,1300,1900,1000,880,-,-,$3.18,-,1000
countrywide class action lawsuit 2009,0.18,210,-,0,0,0,0,22,73,260,720,480,140,480,-,-,$0.05,-,210
levaquin lawsuits,0.34,4400,-,3600,2400,2900,2900,2900,3600,3600,4400,3600,5400,4400,-,-,$0.67,-,3600
medical negligence lawsuits,0.56,18100,-,9900,14800,14800,14800,12100,14800,12100,18100,22200,18100,12100,-,-,$6.64,-,14800
lawsuit settlement loan,0.82,720,-,590,590,480,720,590,590,880,480,590,590,480,-,-,$12.81,-,590
civil lawsuit procedure,0.36,390,-,140,170,210,260,390,320,390,480,390,480,480,-,-,$0.05,-,320
prempro lawsuit,0.1,590,-,480,590,590,390,480,590,590,480,480,590,480,-,-,$1.00,-,480
wrongful death lawsuits,0.53,6600,-,4400,5400,5400,5400,5400,5400,6600,5400,6600,6600,5400,-,-,$7.80,-,5400
reglan class action lawsuit,0.68,260,-,91,110,170,170,210,210,210,260,320,390,320,-,-,$0.05,-,210
product liability lawsuit,0.28,880,-,880,1300,1300,720,480,590,590,480,590,720,480,-,-,$4.00,-,720
asbestos class action lawsuit,0.87,260,-,260,210,210,210,260,170,210,210,210,320,210,-,-,$52.24,-,210
pain pump shoulder surgery lawsuit,0.9,260,-,58,46,46,36,36,140,320,390,480,590,390,-,-,$0.05,-,260
nursing home lawsuits,0.37,2400,-,3600,4400,4400,2900,1300,1300,1600,1600,1900,1300,1000,-,-,$0.05,-,2400
oil spill lawsuit,0.53,1300,-,880,590,720,880,880,1300,3600,3600,720,73,110,-,-,$0.05,-,1000
zoloft lawsuit,0.24,480,-,320,390,480,590,320,480,590,590,260,210,170,-,-,$2.50,-,390
bp oil spill lawsuit,0.61,480,-,390,320,480,390,390,590,1300,1000,73,0,-,-,-,$0.05,-,390
defamation lawsuits,0.28,6600,-,4400,5400,5400,5400,4400,4400,5400,5400,5400,8100,4400,-,-,$0.56,-,5400
class action lawsuit settlement,0.12,2400,-,1900,1900,1900,1900,1900,2900,2900,2400,2400,2400,1900,-,-,$7.65,-,2400
list of class action lawsuits,0.43,3600,-,4400,3600,2900,2900,2900,2900,2900,3600,4400,3600,2900,-,-,$0.05,-,3600
lawsuit finance,0.33,1600,-,2400,2900,3600,1900,720,720,720,880,720,720,590,-,-,$11.51,-,1300
cerebral palsy lawsuit,0.68,210,-,58,58,140,110,110,170,210,210,170,210,260,-,-,$15.89,-,170
masonite siding lawsuit,0.2,590,-,210,390,390,480,590,590,720,720,880,720,480,-,-,$2.52,-,590
lawsuit cash advances,0.72,2400,-,2400,2900,2900,2900,1900,1600,2900,1900,1900,1900,1900,-,-,$21.53,-,2400
lawsuits filed,0.18,9900,-,9900,9900,9900,12100,9900,9900,9900,9900,9900,9900,8100,-,-,$0.96,-,9900
nursing home lawsuit,0.3,1600,-,2900,3600,4400,1900,880,720,880,880,1300,720,720,-,-,$5.93,-,1600
debt collection lawsuit,0.34,1000,-,880,1000,1600,1300,1000,880,1000,880,880,880,880,-,-,$3.75,-,1000
crazy lawsuits,0.09,880,-,720,720,720,720,590,390,480,590,720,880,590,-,-,$0.59,-,720
cash call lawsuit,0.56,480,-,590,590,480,480,590,480,390,260,320,320,320,-,-,$0.05,-,480
lawsuit settlement advance,0.75,320,-,320,210,390,320,260,260,590,210,260,260,170,-,-,$5.83,-,260
cerebral palsy lawsuits,0.68,320,-,140,140,260,210,170,260,320,260,260,260,320,-,-,$11.62,-,260
auto accident lawsuits,0.71,2400,-,1900,2400,3600,3600,3600,2400,1900,1600,1600,1300,1000,-,-,$7.06,-,2400
discrimination lawsuit,0.15,12100,-,12100,12100,12100,12100,9900,9900,9900,14800,12100,12100,9900,-,-,$1.47,-,12100
a place for mom lawsuit,0.18,390,-,210,260,210,170,260,320,480,480,590,590,480,-,-,$0.05,-,390
civil lawsuit cases,0.29,590,-,390,590,480,480,390,320,390,720,720,880,720,-,-,$0.05,-,590
workers compensation lawsuit,0.41,590,-,720,880,880,720,320,390,480,480,390,320,320,-,-,$3.13,-,480
false arrest lawsuit,0.5,480,-,480,480,480,390,390,390,390,480,480,390,320,-,-,$0.05,-,480
car accident lawsuits,0.63,3600,-,3600,3600,4400,5400,5400,3600,3600,2400,2400,2900,1900,-,-,$7.95,-,3600
chinese drywall lawsuits,0.3,1900,-,260,320,480,880,1000,1900,2900,2400,1900,3600,2900,-,-,$0.05,-,1600
pending lawsuit loans,0.7,390,-,390,480,480,590,480,320,590,320,320,260,73,-,-,$0.05,-,390
ameriquest class action lawsuit,0.1,880,-,58,73,590,480,390,720,1300,1000,1600,1300,880,-,-,$0.59,-,880
employment lawsuits,0.29,2400,-,1600,1900,2400,1900,1900,1900,1900,1900,2400,2400,1900,-,-,$1.39,-,1900
reglan lawsuits,0.66,3600,-,2400,2900,2900,2900,3600,2900,3600,3600,4400,5400,4400,-,-,$0.15,-,3600
birth injury lawsuit,0.85,210,-,58,73,140,110,140,170,320,210,140,170,170,-,-,$15.48,-,170
loans on lawsuits,0.63,880,-,880,880,880,880,1000,880,1000,720,720,720,590,-,-,$0.05,-,880
lawsuits against employers,0.34,1600,-,1300,1600,1300,1300,1600,1600,1600,1600,1600,1600,1600,-,-,$0.81,-,1600
dental lawsuits,0.45,1000,-,720,1000,880,880,880,1000,1000,880,1000,1000,1000,-,-,$1.76,-,880
automobile accident lawsuit,0.75,3600,-,1900,2900,5400,6600,6600,3600,2900,2400,2400,1900,1600,-,-,$2.28,-,3600
how to start a class action lawsuit,0.4,390,-,390,390,390,390,390,320,320,320,320,390,320,-,-,$0.05,-,390
current class action lawsuits,0.29,590,-,480,720,590,720,720,590,480,480,590,480,390,-,-,$0.05,-,590
ridiculous lawsuits,0.07,1300,-,1000,1300,1300,1000,720,590,880,1000,1300,1300,880,-,-,$0.05,-,1000
employee lawsuits against employers,0.4,320,-,210,390,210,170,320,390,390,390,390,390,320,-,-,$0.05,-,320
racial discrimination lawsuit,0.22,720,-,480,390,590,720,590,590,720,590,720,880,720,-,-,$1.21,-,590
wrongful termination lawsuits,0.44,2900,-,1900,2400,2400,2400,2400,2900,2400,2900,2900,2900,2900,-,-,$1.11,-,2400
rgis lawsuit,0.21,480,-,590,720,590,880,590,480,320,320,320,480,320,-,-,$0.05,-,480
24 hour fitness lawsuit,0.07,1300,-,720,720,1000,1300,1000,1900,1600,1600,1900,1000,880,-,-,$1.66,-,1300
phen phen lawsuit,0.46,1000,-,1300,1600,1900,1900,480,590,480,590,880,590,480,-,-,$3.03,-,880
birth injury lawsuits,0.8,260,-,91,170,140,170,170,260,480,260,210,260,210,-,-,$0.05,-,210
pending class action lawsuits,0.32,390,-,260,320,390,390,260,320,390,480,480,480,390,-,-,$0.05,-,390
denture cream lawsuit,0.84,880,-,590,880,880,1000,880,590,590,480,480,1000,1000,-,-,$0.05,-,720
fen phen lawsuit,0.43,590,-,880,1300,1600,1300,210,260,260,260,480,320,210,-,-,$3.27,-,590
file a lawsuit,0.3,18100,-,18100,22200,18100,18100,18100,18100,14800,14800,14800,18100,14800,-,-,$1.27,-,18100
federal lawsuits,0.18,2900,-,2400,2400,2900,2900,2400,2900,2400,2400,2900,3600,2400,-,-,$1.56,-,2400
mrsa lawsuits,0.31,480,-,390,390,480,480,480,480,390,390,480,480,390,-,-,$0.05,-,480
lawsuit against,0.13,74000,-,60500,74000,74000,74000,60500,74000,60500,60500,60500,74000,49500,-,-,$1.88,-,60500
lawsuits against doctors,0.64,1000,-,880,1000,1000,1000,880,880,720,1000,1000,1300,1000,-,-,$1.73,-,1000
do i have a lawsuit,0.2,1300,-,1300,1300,1300,1300,1300,1000,1000,1000,1000,1300,1000,-,-,$0.05,-,1300
hipaa violation lawsuits,0.37,390,-,320,390,480,480,480,320,480,480,320,480,390,-,-,$0.05,-,390
emotional distress lawsuits,0.23,880,-,720,880,880,720,720,720,720,720,880,880,720,-,-,$0.05,-,720
asbestos lawsuit settlement,0.84,390,-,320,260,260,210,720,390,590,480,390,260,140,-,-,$14.44,-,320
farmers insurance lawsuits,0.14,720,-,720,1000,1300,720,880,480,590,720,480,590,720,-,-,$0.05,-,720
levaquin class action lawsuit,0.3,480,-,480,320,320,480,390,480,390,480,390,390,390,-,-,$0.05,-,390
yaz lawsuit settlements,0.5,320,-,210,320,320,390,320,390,390,320,320,260,260,-,-,$0.05,-,320
breach of contract lawsuit,0.15,1000,-,720,880,1300,880,720,880,1000,1000,1000,1300,1000,-,-,$1.31,-,1000
personal injury lawsuit settlement,0.54,480,-,210,170,210,260,140,210,390,390,320,390,320,-,-,$8.46,-,320
asbestos cancer law lawsuit mesothelioma,0.57,170,-,110,260,210,170,170,140,110,140,110,110,73,-,-,$0.05,-,140
drug lawsuits,0.33,1300,-,1000,1300,1300,1300,1000,1000,1000,1300,1300,1300,1000,-,-,$0.98,-,1000
technology lawsuit,0.05,1000,-,480,590,590,880,590,590,720,880,1300,1600,1600,-,-,$4.43,-,1000
bank lawsuits,0.2,5400,-,8100,8100,8100,5400,4400,4400,4400,4400,4400,5400,4400,-,-,$2.74,-,5400
malpractice lawsuit cases,0.51,720,-,390,590,720,590,590,390,480,880,1900,720,590,-,-,$0.05,-,720
cancer lawsuit lawyer mesothelioma,0.6,260,-,170,260,260,210,320,210,390,210,140,170,110,-,-,$0.05,-,210
dumb lawsuits,0.05,390,-,320,480,390,390,320,260,260,390,390,390,390,-,-,$0.05,-,390
asbestos lawsuit mesothelioma statistics,0.56,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$43.87,-,12
cybersquatting lawsuits,0.22,390,-,140,210,880,260,140,140,140,170,260,1300,390,-,-,$0.05,-,320
copyright infringement lawsuit,0.1,880,-,590,720,720,590,480,480,590,590,1000,1300,720,-,-,$5.06,-,720
lawsuit cases,0.34,3600,-,2400,2900,3600,2900,2400,1900,2400,2900,4400,3600,2900,-,-,$0.05,-,2900
mesothelioma lawsuit settlements,0.86,390,-,260,260,210,210,720,390,590,480,260,260,140,-,-,$0.05,-,320
legal malpractice lawsuit,0.47,260,-,110,170,170,260,210,140,210,480,880,320,170,-,-,$5.70,-,260
yasmin lawsuit,0.66,3600,-,880,1000,1000,1300,1300,1900,2400,2400,2900,3600,4400,-,-,$0.05,-,2400
funding lawsuit,0.74,8100,-,8100,8100,9900,8100,6600,5400,8100,5400,5400,5400,3600,-,-,$0.00,-,6600
how to file a lawsuit against a company,0.56,260,-,320,320,320,320,210,260,260,260,210,260,170,-,-,$0.05,-,260
employment discrimination lawsuits,0.28,880,-,1300,1600,1600,1300,590,590,590,720,720,720,590,-,-,$0.84,-,880
asbestos exposure lawsuit,0.78,58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$19.91,-,36
american home shield lawsuit,0.15,480,-,320,210,260,320,480,590,720,480,590,480,480,-,-,$0.05,-,480
injury lawsuits,0.56,5400,-,3600,5400,8100,6600,6600,4400,4400,4400,4400,4400,3600,-,-,$6.56,-,5400
novartis lawsuits,0.06,1900,-,880,1000,1000,1000,880,1600,1900,8100,1900,390,320,-,-,$0.05,-,1600
funny lawsuits,0.07,720,-,480,720,720,590,390,260,390,480,590,720,590,-,-,$0.05,-,590
tobacco lawsuits,0.18,1900,-,1600,1600,1600,1600,1000,1600,1000,1600,2400,1900,1900,-,-,$3.68,-,1600
pending lawsuits,0.28,3600,-,2900,2900,3600,3600,2900,2900,3600,2900,2900,3600,2900,-,-,$2.66,-,2900
hostile work environment lawsuit,0.22,480,-,320,390,320,390,390,390,480,480,480,590,590,-,-,$0.05,-,480
patent infringement lawsuits,0.14,880,-,590,590,720,590,590,590,590,480,480,590,480,-,-,$8.69,-,590
fraud lawsuit,0.07,5400,-,5400,5400,5400,4400,4400,3600,4400,4400,4400,4400,3600,-,-,$4.39,-,4400
fmla lawsuits,0.16,1000,-,720,720,1000,1300,1300,1000,1600,880,880,1000,720,-,-,$1.49,-,1000
frivolous lawsuit,0.09,8100,-,8100,9900,9900,8100,6600,5400,5400,8100,9900,9900,8100,-,-,$1.56,-,8100
mesothelioma class action lawsuit,0.93,91,-,36,73,73,91,73,58,91,91,73,58,73,-,-,$73.77,-,73
types of lawsuits,0.19,720,-,590,590,720,720,590,590,480,720,720,720,590,-,-,$3.55,-,720
united healthcare class action lawsuit,0.03,1600,-,880,1300,5400,4400,1300,1300,2900,3600,390,110,91,-,-,$0.05,-,1600
elder abuse lawsuit,0.4,58,-,36,73,91,73,36,73,58,28,22,28,73,-,-,$8.53,-,58
asbestos attorney law lawsuit mesothelioma,0.82,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,$0.05,-,36
asbestos cancer lawsuit,0.73,590,-,480,480,480,480,720,590,720,480,390,390,210,-,-,$38.06,-,480
wrongful arrest lawsuits,0.45,880,-,880,880,880,720,720,720,880,720,880,720,720,-,-,$0.05,-,720
yelp lawsuit,0.01,1300,-,720,720,720,880,880,1900,1300,1300,1900,4400,1900,-,-,$0.05,-,1300
health care lawsuits,0.1,14800,-,12100,9900,18100,14800,12100,12100,12100,14800,27100,49500,2900,-,-,$0.05,-,14800
civil lawsuit forms,0.57,320,-,260,320,260,320,320,320,320,260,320,320,260,-,-,$0.05,-,320
lawsuit statute of limitations,0.23,1300,-,1000,1300,1600,1300,1600,1300,1600,1600,1300,1300,1000,-,-,$4.87,-,1300
dog bite lawsuit,0.45,720,-,880,1300,1000,720,480,390,590,390,390,390,320,-,-,$6.85,-,590
lawsuit settlement cash,0.69,210,-,210,110,170,170,210,170,390,170,260,260,170,-,-,$12.05,-,210
yaz class action lawsuit,0.64,720,-,210,320,320,320,480,480,590,720,880,1000,1300,-,-,$0.05,-,720
